epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
263,1232.84,1.19083,2.0734,0.82979,1.17619,0.80681,0.60795,0.70009,0.45405,0.81092,0.597,0.67181,0.46089,1.21711,2.04942,0.96323,1.39513,0.000630715,0.000630715,0.000630715
264,1237.32,1.16777,2.03196,0.83852,1.19823,0.7713,0.61932,0.70301,0.45124,0.82353,0.59661,0.68679,0.45916,1.2638,2.09532,0.93614,1.45486,0.000628882,0.000628882,0.000628882
265,1242.02,1.22526,2.20337,0.8629,1.2025,0.80855,0.59943,0.68611,0.4359,0.79945,0.58523,0.65806,0.43726,1.29319,2.06691,1.00716,1.44367,0.000627048,0.000627048,0.000627048
266,1246.46,1.19367,2.10693,0.84879,1.19483,0.82706,0.55398,0.66955,0.43796,0.8456,0.54456,0.64687,0.44162,1.25428,2.12383,1.02365,1.41803,0.000625215,0.000625215,0.000625215
267,1251.11,1.23312,2.20472,0.85253,1.19237,0.79672,0.6108,0.69465,0.45395,0.78507,0.60187,0.67069,0.45433,1.24199,2.0359,0.97369,1.41619,0.000623382,0.000623382,0.000623382
268,1255.7,1.22374,2.14138,0.85252,1.19015,0.86372,0.58523,0.70218,0.45567,0.85953,0.58239,0.68136,0.46045,1.22028,2.02068,0.93899,1.39834,0.000621549,0.000621549,0.000621549
269,1260.15,1.19197,2.1196,0.84688,1.20111,0.77805,0.63736,0.70981,0.46382,0.78091,0.62783,0.68841,0.46981,1.24097,2.00404,0.92467,1.42166,0.000619716,0.000619716,0.000619716
270,1264.55,1.14704,1.99133,0.8447,1.19198,0.79055,0.56831,0.67963,0.45169,0.73774,0.59138,0.66532,0.45322,1.23938,2.04493,0.97528,1.40572,0.000617883,0.000617883,0.000617883
271,1268.9,1.1565,2.05753,0.83223,1.19426,0.80828,0.61085,0.69402,0.45824,0.80476,0.5972,0.68389,0.47088,1.25973,2.03404,0.94126,1.41694,0.000616049,0.000616049,0.000616049
272,1273.53,1.16404,2.00967,0.84406,1.1975,0.84778,0.58542,0.70688,0.44927,0.85973,0.58239,0.6865,0.4532,1.28619,2.03363,0.93269,1.41996,0.000614216,0.000614216,0.000614216
273,1278.37,1.18903,2.08859,0.84756,1.19542,0.8087,0.625,0.70502,0.44981,0.80992,0.60227,0.68226,0.45676,1.23881,2.04449,0.93895,1.39948,0.000612383,0.000612383,0.000612383
274,1283.12,1.1739,2.08529,0.83889,1.18548,0.77814,0.58787,0.67212,0.44009,0.75778,0.56881,0.65246,0.44909,1.26166,2.1274,0.98469,1.41079,0.00061055,0.00061055,0.00061055
275,1287.68,1.19157,2.12744,0.84271,1.18526,0.8155,0.55252,0.65491,0.42325,0.74195,0.58523,0.63341,0.43821,1.25925,2.17601,1.01821,1.43366,0.000608717,0.000608717,0.000608717
276,1292.24,1.17035,2.07196,0.82666,1.17141,0.86806,0.59091,0.71019,0.45467,0.87527,0.58239,0.68759,0.46333,1.23908,1.95248,0.90849,1.41485,0.000606884,0.000606884,0.000606884
277,1296.72,1.20569,2.06885,0.84858,1.19089,0.83642,0.56534,0.67186,0.43218,0.83969,0.5625,0.64823,0.44355,1.24348,1.96489,0.99826,1.40831,0.000605051,0.000605051,0.000605051
278,1301.25,1.19242,2.10966,0.84956,1.19018,0.79998,0.61356,0.70519,0.45048,0.80354,0.59943,0.68154,0.45578,1.24134,2.01361,0.94075,1.43113,0.000603217,0.000603217,0.000603217
279,1305.73,1.15951,2.09876,0.81773,1.16269,0.81878,0.55194,0.66713,0.43377,0.88585,0.52913,0.64954,0.44345,1.25387,2.04872,1.03817,1.40755,0.000601384,0.000601384,0.000601384
280,1310.3,1.1405,2.01963,0.82289,1.17789,0.78354,0.6108,0.69516,0.44491,0.80336,0.59375,0.67654,0.44519,1.25995,2.0758,0.94846,1.43137,0.000599551,0.000599551,0.000599551
281,1314.65,1.15281,2.00727,0.81577,1.16271,0.85137,0.5625,0.68023,0.43946,0.85281,0.55398,0.66189,0.44827,1.26183,2.11954,0.98278,1.41024,0.000597718,0.000597718,0.000597718
282,1319.16,1.16439,2.06048,0.83402,1.19227,0.75566,0.6108,0.67825,0.43686,0.75211,0.59473,0.65986,0.44442,1.27024,2.03725,0.99473,1.43103,0.000595885,0.000595885,0.000595885
283,1323.66,1.12441,1.99088,0.80947,1.16347,0.81034,0.60227,0.68244,0.45,0.81175,0.60227,0.67406,0.46013,1.24211,1.98967,0.98649,1.41197,0.000594052,0.000594052,0.000594052
284,1328.14,1.13798,1.98728,0.82293,1.16849,0.80781,0.58523,0.67927,0.45016,0.79242,0.60227,0.66533,0.45818,1.2264,2.0696,0.96929,1.40698,0.000592219,0.000592219,0.000592219
285,1332.65,1.11271,1.95884,0.81185,1.15959,0.7396,0.63745,0.70674,0.46379,0.86319,0.57358,0.69092,0.476,1.22039,1.98256,0.89173,1.38453,0.000590385,0.000590385,0.000590385
286,1337.35,1.19044,2.11414,0.83061,1.19256,0.77784,0.61932,0.7007,0.45682,0.80648,0.59195,0.67834,0.46516,1.24269,1.98374,0.91807,1.39552,0.000588552,0.000588552,0.000588552
287,1342.23,1.16247,2.11092,0.81374,1.15493,0.79656,0.60068,0.70113,0.45681,0.80885,0.59091,0.67213,0.46369,1.23222,1.99367,0.95552,1.3922,0.000586719,0.000586719,0.000586719
288,1346.54,1.07437,1.90029,0.78882,1.16492,0.79658,0.58961,0.70115,0.45788,0.79658,0.58961,0.67896,0.46814,1.20555,1.94519,0.91096,1.37462,0.000584886,0.000584886,0.000584886
289,1351.19,1.17672,2.1169,0.83405,1.18707,0.7473,0.62216,0.6941,0.45464,0.8573,0.57102,0.68074,0.45714,1.20635,1.99159,0.91138,1.38673,0.000583053,0.000583053,0.000583053
290,1355.7,1.15184,2.02907,0.81403,1.16831,0.87171,0.55682,0.66575,0.43488,0.86325,0.55114,0.64324,0.44677,1.23685,2.10392,1.02624,1.38563,0.00058122,0.00058122,0.00058122
291,1360.01,1.14848,2.04071,0.82947,1.1782,0.84411,0.56534,0.67397,0.44376,0.83972,0.55966,0.65652,0.44881,1.24643,2.06195,1.00874,1.4076,0.000579386,0.000579386,0.000579386
292,1364.79,1.19876,2.16531,0.83472,1.18432,0.89131,0.55913,0.69462,0.45406,0.89584,0.56198,0.67865,0.45164,1.20941,2.02596,0.94144,1.3849,0.000577553,0.000577553,0.000577553
293,1369.4,1.16093,2.09348,0.8189,1.16813,0.8159,0.60436,0.70279,0.46358,0.8407,0.60227,0.68686,0.47058,1.19637,2.02147,0.91114,1.37206,0.00057572,0.00057572,0.00057572
294,1374.04,1.12634,2.04788,0.78984,1.14545,0.82512,0.60795,0.69785,0.46285,0.82922,0.60694,0.68261,0.46581,1.18334,2.03418,0.93248,1.34974,0.000573887,0.000573887,0.000573887
295,1378.69,1.11571,1.98037,0.78295,1.14692,0.83641,0.58807,0.69083,0.45618,0.84821,0.5874,0.67124,0.4622,1.19821,2.03191,0.94436,1.38867,0.000572054,0.000572054,0.000572054
296,1383.47,1.14617,2.05649,0.79352,1.15537,0.82192,0.56383,0.66977,0.44885,0.8188,0.55966,0.64891,0.45425,1.22478,2.09385,0.97825,1.37969,0.000570221,0.000570221,0.000570221
297,1388.02,1.15309,2.0883,0.82337,1.14907,0.83788,0.57262,0.67976,0.44857,0.83372,0.56978,0.6618,0.45866,1.22562,2.03242,0.94849,1.38545,0.000568388,0.000568388,0.000568388
298,1392.48,1.10623,1.98085,0.77928,1.15219,0.82363,0.60227,0.69344,0.4581,0.82947,0.59375,0.66782,0.45749,1.24267,2.00922,0.95125,1.40235,0.000566554,0.000566554,0.000566554
299,1396.72,1.11327,1.97021,0.81507,1.17927,0.80187,0.60227,0.68782,0.45718,0.80187,0.60227,0.66382,0.46581,1.22217,2.04881,0.95089,1.37128,0.000564721,0.000564721,0.000564721
300,1401.17,1.13144,2.01904,0.79676,1.15977,0.80519,0.59884,0.69812,0.45685,0.79757,0.59375,0.67116,0.47025,1.21431,2.0072,0.94755,1.3757,0.000562888,0.000562888,0.000562888
301,1405.63,1.14368,2.03661,0.81323,1.17712,0.77492,0.63352,0.71796,0.47014,0.80648,0.59091,0.68649,0.48034,1.19697,2.01912,0.89481,1.37001,0.000561055,0.000561055,0.000561055
302,1409.96,1.12932,1.9914,0.80583,1.1767,0.76113,0.59659,0.69975,0.45318,0.83783,0.54261,0.66487,0.45551,1.27036,2.06641,0.93374,1.39957,0.000559222,0.000559222,0.000559222
303,1414.7,1.15261,2.0511,0.81926,1.17327,0.78164,0.62784,0.70812,0.465,0.81372,0.57955,0.67999,0.46683,1.21797,2.03016,0.90869,1.37786,0.000557389,0.000557389,0.000557389
304,1419.17,1.10504,1.94044,0.78369,1.15423,0.86345,0.58523,0.69711,0.45905,0.82667,0.57386,0.67628,0.46445,1.26908,2.08439,0.93169,1.38967,0.000555556,0.000555556,0.000555556
305,1423.65,1.09827,1.99307,0.79028,1.15567,0.81584,0.62216,0.72085,0.47336,0.80543,0.61364,0.696,0.47615,1.2173,1.99833,0.92109,1.39607,0.000553722,0.000553722,0.000553722
306,1428.12,1.18274,2.14731,0.82322,1.17576,0.79023,0.58523,0.69835,0.45644,0.80651,0.57955,0.67253,0.46076,1.24003,2.02538,0.96001,1.39465,0.000551889,0.000551889,0.000551889
307,1432.54,1.11014,1.95581,0.80981,1.16517,0.78796,0.6123,0.71056,0.46197,0.7855,0.59659,0.67873,0.46398,1.22672,2.01128,0.94703,1.39185,0.000550056,0.000550056,0.000550056
308,1437.29,1.12745,1.99276,0.79851,1.15662,0.85883,0.58763,0.70287,0.47418,0.86278,0.58807,0.6809,0.47874,1.1913,1.98768,0.93271,1.36081,0.000548223,0.000548223,0.000548223
309,1442.08,1.15511,2.0341,0.8032,1.16365,0.76719,0.62216,0.69576,0.46659,0.82066,0.585,0.6736,0.46282,1.19984,2.03301,0.9523,1.36847,0.00054639,0.00054639,0.00054639
310,1446.8,1.16403,2.0941,0.79858,1.15763,0.80517,0.59659,0.70134,0.46779,0.80517,0.59659,0.67511,0.46294,1.21081,2.02322,0.95271,1.36878,0.000544557,0.000544557,0.000544557
311,1451.31,1.12791,2.02294,0.78826,1.15479,0.74688,0.64205,0.69684,0.46253,0.84552,0.5767,0.67003,0.46679,1.21083,2.02367,0.93184,1.37345,0.000542723,0.000542723,0.000542723
312,1455.94,1.13275,1.99718,0.7818,1.15403,0.83907,0.58523,0.70635,0.47256,0.85539,0.57133,0.67719,0.47158,1.19682,1.99417,0.88726,1.36648,0.00054089,0.00054089,0.00054089
313,1460.48,1.11836,1.98922,0.7841,1.14663,0.82846,0.58997,0.70479,0.46706,0.81649,0.58145,0.67127,0.46882,1.2069,2.01551,0.92062,1.37901,0.000539057,0.000539057,0.000539057
314,1465.36,1.12416,1.96476,0.78187,1.13959,0.80172,0.64773,0.72679,0.4749,0.86854,0.58807,0.69056,0.46871,1.22433,1.95308,0.88774,1.41123,0.000537224,0.000537224,0.000537224
315,1469.86,1.11596,1.96353,0.77434,1.14369,0.8255,0.59091,0.70061,0.4592,0.83488,0.5602,0.66182,0.45708,1.22927,1.99292,0.94854,1.39088,0.000535391,0.000535391,0.000535391
316,1474.48,1.13032,1.99149,0.80586,1.16159,0.75993,0.65909,0.72622,0.47948,0.84107,0.58632,0.69585,0.47619,1.23079,1.98135,0.88336,1.37261,0.000533558,0.000533558,0.000533558
317,1479.15,1.13891,2.08377,0.81007,1.16521,0.74268,0.63956,0.70483,0.47333,0.81325,0.58807,0.67913,0.47674,1.22198,1.98205,0.91079,1.36026,0.000531725,0.000531725,0.000531725
318,1483.93,1.13008,2.00495,0.79291,1.15794,0.83655,0.59614,0.71703,0.47556,0.85961,0.59375,0.69033,0.47742,1.2223,1.95537,0.88823,1.35858,0.000529891,0.000529891,0.000529891
319,1488.49,1.12073,2.00088,0.79073,1.1614,0.86378,0.57955,0.69228,0.46184,0.88382,0.56192,0.6729,0.46678,1.22141,2.01772,0.91918,1.38984,0.000528058,0.000528058,0.000528058
320,1493.11,1.08544,1.92032,0.77481,1.1451,0.81578,0.61646,0.71786,0.46596,0.89712,0.57955,0.69655,0.47304,1.20401,2.01986,0.90323,1.38063,0.000526225,0.000526225,0.000526225
321,1497.84,1.13139,2.01068,0.79172,1.14716,0.81796,0.59995,0.71718,0.46998,0.86446,0.56818,0.6928,0.47526,1.18197,2.0085,0.91282,1.36716,0.000524392,0.000524392,0.000524392
322,1502.57,1.10626,1.97501,0.78579,1.14424,0.78886,0.60795,0.70037,0.47319,0.8847,0.55966,0.67885,0.46878,1.17774,1.98185,0.92629,1.33503,0.000522559,0.000522559,0.000522559
323,1507.16,1.12644,1.9924,0.79089,1.15194,0.85682,0.57802,0.70742,0.45982,0.86095,0.58048,0.68969,0.46454,1.19693,1.93361,0.93106,1.35266,0.000520726,0.000520726,0.000520726
324,1511.85,1.14435,1.99524,0.79381,1.15467,0.73251,0.63017,0.69553,0.46719,0.85888,0.54545,0.67283,0.46773,1.20104,1.99371,0.9273,1.35975,0.000518893,0.000518893,0.000518893
325,1516.53,1.09206,1.95635,0.77338,1.13763,0.79193,0.59375,0.69753,0.45504,0.85755,0.5483,0.67412,0.45889,1.19553,2.00951,0.94086,1.3627,0.000517059,0.000517059,0.000517059
326,1521.05,1.08858,1.89778,0.78364,1.14469,0.84486,0.57955,0.69319,0.46569,0.84855,0.58239,0.67055,0.4737,1.20751,2.05058,0.92746,1.34821,0.000515226,0.000515226,0.000515226
327,1525.45,1.09635,1.91303,0.76867,1.14443,0.85653,0.57955,0.69794,0.46726,0.84767,0.57386,0.67465,0.46605,1.18898,2.02945,0.93408,1.34095,0.000513393,0.000513393,0.000513393
328,1530.17,1.10186,1.94537,0.76442,1.13272,0.84362,0.58807,0.7123,0.47155,0.83925,0.58523,0.68865,0.47654,1.19463,2.03064,0.91213,1.34399,0.00051156,0.00051156,0.00051156
329,1534.86,1.12768,2.01531,0.7787,1.12982,0.80832,0.611,0.70885,0.46873,0.81943,0.59943,0.67679,0.47099,1.19359,2.02426,0.95713,1.34811,0.000509727,0.000509727,0.000509727
330,1539.33,1.09187,1.92604,0.7534,1.12606,0.80366,0.60511,0.7106,0.47019,0.85085,0.56725,0.68085,0.47508,1.21105,1.97686,0.92361,1.34831,0.000507894,0.000507894,0.000507894
331,1543.91,1.07543,1.86826,0.74823,1.13246,0.80769,0.59943,0.70692,0.47047,0.85146,0.56818,0.67845,0.47201,1.20148,2.00616,0.90971,1.35502,0.00050606,0.00050606,0.00050606
332,1548.33,1.09278,1.90603,0.76495,1.12853,0.77639,0.64205,0.70207,0.47717,0.76608,0.63352,0.68633,0.47875,1.19242,1.96705,0.89997,1.35299,0.000504227,0.000504227,0.000504227
333,1552.64,1.06482,1.83409,0.75137,1.13885,0.78112,0.63636,0.71535,0.4739,0.85381,0.58074,0.69276,0.47862,1.21175,1.96757,0.90917,1.37722,0.000502394,0.000502394,0.000502394
334,1557.16,1.08571,1.94415,0.76076,1.13095,0.7704,0.64819,0.71474,0.48107,0.80769,0.59943,0.68995,0.48265,1.18225,1.97085,0.88153,1.37419,0.000500561,0.000500561,0.000500561
335,1561.93,1.06684,1.92559,0.7527,1.12358,0.79021,0.64204,0.71208,0.47845,0.82326,0.59943,0.68457,0.47418,1.18173,1.98087,0.88517,1.35256,0.000498728,0.000498728,0.000498728
336,1566.68,1.12763,2.01179,0.77921,1.146,0.78446,0.61932,0.70828,0.48139,0.84826,0.57955,0.6885,0.48342,1.16744,1.97108,0.89743,1.341,0.000496895,0.000496895,0.000496895
337,1571.46,1.09858,1.97867,0.76024,1.13459,0.75466,0.62216,0.70704,0.47418,0.91122,0.55403,0.68803,0.47809,1.19871,2.00893,0.90564,1.36906,0.000495062,0.000495062,0.000495062
338,1575.95,1.08527,1.92197,0.76357,1.12831,0.8246,0.60101,0.71161,0.47299,0.82481,0.59659,0.68686,0.47109,1.19164,1.9963,0.91288,1.37223,0.000493228,0.000493228,0.000493228
339,1580.56,1.08883,1.88714,0.7676,1.13756,0.834,0.6108,0.71384,0.47791,0.88628,0.58239,0.68794,0.47773,1.16982,2.01869,0.92135,1.35259,0.000491395,0.000491395,0.000491395
340,1585.3,1.08667,1.945,0.74954,1.11885,0.85797,0.55682,0.68964,0.45851,0.85679,0.55682,0.65722,0.46753,1.21298,1.99477,0.94108,1.34948,0.000489562,0.000489562,0.000489562
341,1589.71,1.06681,1.86265,0.75638,1.14596,0.87531,0.57835,0.71797,0.48416,0.88378,0.5833,0.69528,0.48175,1.18396,1.93288,0.87172,1.34337,0.000487729,0.000487729,0.000487729
342,1594.57,1.12931,2.02399,0.77385,1.12589,0.79674,0.63474,0.71382,0.47973,0.78217,0.64205,0.70438,0.48247,1.15992,1.91883,0.88472,1.32825,0.000485896,0.000485896,0.000485896
343,1599.2,1.09097,1.96167,0.75948,1.12472,0.74308,0.63269,0.7061,0.47233,0.83155,0.58903,0.69157,0.47182,1.1722,1.96068,0.88799,1.34309,0.000484063,0.000484063,0.000484063
344,1603.86,1.09015,1.95149,0.76387,1.12123,0.84561,0.625,0.72801,0.49764,0.86255,0.60795,0.6946,0.48569,1.15261,2.03352,0.86714,1.31802,0.00048223,0.00048223,0.00048223
345,1608.34,1.1117,2.00937,0.76789,1.12787,0.79793,0.62784,0.71889,0.47858,0.74587,0.64489,0.69501,0.47585,1.184,2.01989,0.87661,1.35301,0.000480396,0.000480396,0.000480396
346,1612.77,1.08785,1.92338,0.75173,1.12959,0.83077,0.59968,0.71423,0.48433,0.84565,0.60227,0.6882,0.48116,1.17429,1.98593,0.86791,1.35189,0.000478563,0.000478563,0.000478563
347,1617.39,1.0991,1.95568,0.76497,1.1209,0.82018,0.60795,0.71126,0.48054,0.83826,0.59659,0.68574,0.48096,1.16439,2.02244,0.8781,1.33367,0.00047673,0.00047673,0.00047673
348,1622.1,1.06511,1.89469,0.74889,1.11551,0.80242,0.58841,0.69551,0.45251,0.79079,0.57989,0.66734,0.45577,1.19831,2.09002,0.9585,1.37346,0.000474897,0.000474897,0.000474897
349,1626.9,1.11116,2.00978,0.75251,1.11615,0.86309,0.56818,0.70044,0.46685,0.83967,0.56536,0.66853,0.46936,1.21035,2.08261,0.92842,1.38165,0.000473064,0.000473064,0.000473064
350,1631.69,1.13061,2.0861,0.77089,1.12481,0.79159,0.62784,0.71576,0.47429,0.90369,0.55978,0.68749,0.47302,1.20862,1.97806,0.91864,1.36788,0.000471231,0.000471231,0.000471231
351,1636.05,1.05487,1.87914,0.74894,1.12389,0.81959,0.59375,0.69231,0.45902,0.82709,0.58432,0.67183,0.46767,1.2361,2.02383,0.9399,1.38815,0.000469397,0.000469397,0.000469397
352,1641.11,1.12571,2.04309,0.75295,1.12322,0.84028,0.6128,0.70432,0.46696,0.84504,0.6108,0.68614,0.46812,1.17429,1.98388,0.91128,1.36687,0.000467564,0.000467564,0.000467564
353,1645.9,1.10045,1.95185,0.76781,1.12856,0.87913,0.59091,0.7142,0.47325,0.88125,0.59091,0.68861,0.47309,1.1873,2.03865,0.88433,1.3668,0.000465731,0.000465731,0.000465731
354,1650.71,1.14394,2.1004,0.77391,1.14599,0.80986,0.61648,0.71286,0.47079,0.86312,0.57955,0.6847,0.465,1.20702,1.97917,0.90255,1.3728,0.000463898,0.000463898,0.000463898
355,1655.23,1.0812,1.91044,0.74635,1.11393,0.8627,0.56818,0.70063,0.47674,0.864,0.56818,0.6766,0.47,1.16799,2.04728,0.91229,1.35159,0.000462065,0.000462065,0.000462065
356,1660.16,1.09591,1.96003,0.74551,1.11184,0.84178,0.60456,0.72282,0.48454,0.85805,0.59943,0.70154,0.48352,1.18781,1.98316,0.86831,1.35934,0.000460232,0.000460232,0.000460232
357,1665.02,1.10844,1.98063,0.75068,1.11544,0.85496,0.5861,0.71805,0.47836,0.8552,0.58727,0.69315,0.48292,1.1736,2.01199,0.8886,1.34615,0.000458399,0.000458399,0.000458399
358,1669.83,1.03282,1.84527,0.71746,1.10208,0.83156,0.61648,0.72109,0.48,0.85477,0.60196,0.6848,0.47937,1.16833,1.96093,0.88886,1.33126,0.000456565,0.000456565,0.000456565
359,1674.52,1.08029,1.95136,0.7542,1.11439,0.74462,0.65341,0.71583,0.47881,0.86835,0.56818,0.70009,0.48286,1.18077,1.93241,0.8856,1.31998,0.000454732,0.000454732,0.000454732
360,1679.3,1.06929,1.92901,0.74033,1.11403,0.8175,0.60227,0.70616,0.4639,0.84768,0.56818,0.68535,0.46778,1.19552,1.97231,0.9143,1.35172,0.000452899,0.000452899,0.000452899
361,1683.83,1.06351,1.91354,0.73831,1.10537,0.8226,0.59659,0.7113,0.47209,0.86612,0.56534,0.68429,0.4689,1.18459,2.02551,0.91942,1.35424,0.000451066,0.000451066,0.000451066
362,1688.33,1.08934,1.99027,0.76072,1.115,0.87741,0.57102,0.69988,0.4701,0.87304,0.56818,0.68425,0.47764,1.19271,1.97866,0.91891,1.343,0.000449233,0.000449233,0.000449233
363,1692.92,1.06467,1.93002,0.74432,1.11608,0.8559,0.59059,0.71124,0.47991,0.86108,0.58523,0.6928,0.47836,1.16194,1.95205,0.90099,1.32901,0.0004474,0.0004474,0.0004474
364,1697.59,1.08822,1.95686,0.7542,1.12163,0.8524,0.60704,0.71145,0.47183,0.83925,0.59375,0.69408,0.47444,1.16816,2.00119,0.86938,1.3434,0.000445567,0.000445567,0.000445567
365,1702.02,1.05268,1.89889,0.73682,1.11821,0.84496,0.60383,0.72003,0.46919,0.84081,0.59659,0.68959,0.46802,1.2083,1.99348,0.9068,1.36309,0.000443733,0.000443733,0.000443733
366,1706.37,1.0387,1.80656,0.72889,1.10533,0.87197,0.57955,0.70979,0.47348,0.89362,0.56818,0.68843,0.47593,1.16749,1.95072,0.91252,1.34081,0.0004419,0.0004419,0.0004419
367,1711.17,1.06378,1.94055,0.7327,1.10558,0.86903,0.59659,0.70978,0.47821,0.8649,0.59375,0.69251,0.47799,1.14766,1.98729,0.87898,1.31851,0.000440067,0.000440067,0.000440067
368,1715.8,1.08634,1.97976,0.73807,1.09983,0.83989,0.63068,0.72835,0.48527,0.84075,0.61648,0.6951,0.48464,1.15295,1.94223,0.84321,1.3208,0.000438234,0.000438234,0.000438234
369,1720.19,1.0347,1.8751,0.71487,1.09447,0.87963,0.60208,0.71944,0.47539,0.89244,0.58523,0.69544,0.478,1.18936,1.98309,0.86389,1.34666,0.000436401,0.000436401,0.000436401
370,1724.74,1.01116,1.81719,0.71629,1.10249,0.79532,0.62924,0.71968,0.48048,0.91339,0.57102,0.69058,0.47121,1.16558,2.05409,0.9047,1.33179,0.000434568,0.000434568,0.000434568
371,1729.2,1.06424,1.94788,0.74385,1.11541,0.84944,0.59659,0.71287,0.47701,0.85264,0.59091,0.68694,0.47125,1.16357,2.03365,0.91909,1.32862,0.000432734,0.000432734,0.000432734
372,1734.06,1.13586,2.0537,0.76225,1.1119,0.86508,0.60227,0.71988,0.48755,0.87565,0.60016,0.69395,0.48276,1.172,1.97518,0.89617,1.33193,0.000430901,0.000430901,0.000430901
373,1738.82,1.06586,1.90486,0.71791,1.09512,0.87046,0.59943,0.72821,0.49441,0.87317,0.59659,0.70079,0.48562,1.16341,1.99927,0.87907,1.32069,0.000429068,0.000429068,0.000429068
374,1743.34,1.0491,1.85349,0.72658,1.08633,0.83795,0.6108,0.71753,0.48001,0.83082,0.60511,0.68496,0.47833,1.17574,2.01835,0.89467,1.33639,0.000427235,0.000427235,0.000427235
375,1747.95,1.09566,1.94037,0.74684,1.11839,0.77815,0.63775,0.71457,0.47052,0.89835,0.55398,0.68332,0.4722,1.20742,2.027,0.9023,1.35694,0.000425402,0.000425402,0.000425402
376,1752.81,1.09073,1.92439,0.73453,1.09941,0.81011,0.6108,0.71823,0.48149,0.87707,0.5767,0.69739,0.47712,1.15614,1.99178,0.88289,1.32908,0.000423569,0.000423569,0.000423569
377,1757.37,1.07101,1.92691,0.73721,1.11399,0.73803,0.65625,0.71387,0.46905,0.88578,0.55077,0.68252,0.47405,1.20775,1.9839,0.8994,1.35952,0.000421736,0.000421736,0.000421736
378,1762.06,1.05234,1.87381,0.71503,1.09515,0.76561,0.65057,0.70994,0.47401,0.8838,0.55966,0.67854,0.47392,1.20918,1.92064,0.93205,1.34884,0.000419902,0.000419902,0.000419902
379,1766.78,1.03701,1.85285,0.71253,1.08574,0.79453,0.61364,0.69712,0.4673,0.87732,0.55398,0.66332,0.4697,1.18986,2.00169,0.93618,1.3465,0.000418069,0.000418069,0.000418069
380,1771.4,1.0383,1.8807,0.72483,1.11293,0.8479,0.59375,0.69974,0.4827,0.84903,0.59091,0.67883,0.48108,1.15966,1.9899,0.91975,1.32356,0.000416236,0.000416236,0.000416236
381,1776.21,1.06848,1.92785,0.73518,1.10649,0.83717,0.60511,0.70296,0.4858,0.83324,0.60227,0.68716,0.48607,1.16586,1.9854,0.90259,1.32745,0.000414403,0.000414403,0.000414403
382,1780.68,0.99859,1.80815,0.71283,1.09254,0.88267,0.57707,0.70432,0.48098,0.88702,0.57991,0.67912,0.47631,1.18755,2.00577,0.93687,1.34298,0.00041257,0.00041257,0.00041257
383,1785.26,1.01913,1.781,0.7019,1.08928,0.904,0.57102,0.71001,0.4825,0.91376,0.5767,0.68924,0.48454,1.16385,2.01053,0.90057,1.30817,0.000410737,0.000410737,0.000410737
384,1789.65,1.03832,1.84696,0.72945,1.10088,0.81343,0.60795,0.71463,0.47914,0.80834,0.59907,0.68355,0.47623,1.15737,1.97722,0.88016,1.3147,0.000408904,0.000408904,0.000408904
385,1794.32,1.06085,1.8937,0.7357,1.11888,0.81325,0.59943,0.70308,0.48298,0.78819,0.60227,0.68636,0.47683,1.17277,1.98106,0.90669,1.32787,0.00040707,0.00040707,0.00040707
386,1798.76,1.03942,1.81365,0.7288,1.09801,0.87452,0.58523,0.70725,0.47315,0.83932,0.59659,0.68503,0.47205,1.18166,2.00936,0.91468,1.35308,0.000405237,0.000405237,0.000405237
387,1803.2,1.03925,1.85616,0.72758,1.10668,0.8631,0.58807,0.70988,0.48404,0.89324,0.57047,0.6787,0.47264,1.16445,2.05053,0.8946,1.32731,0.000403404,0.000403404,0.000403404
388,1807.84,1.01642,1.82796,0.70158,1.0914,0.80729,0.625,0.70484,0.47898,0.81873,0.61364,0.6859,0.47574,1.1862,2.05526,0.88461,1.34311,0.000401571,0.000401571,0.000401571
389,1812.5,1.03165,1.83615,0.71202,1.09329,0.82104,0.61258,0.70361,0.47162,0.91278,0.5649,0.68606,0.47609,1.19811,2.01742,0.90676,1.36186,0.000399738,0.000399738,0.000399738
390,1817.15,1.04421,1.86545,0.71608,1.09712,0.84346,0.59699,0.71342,0.47663,0.83971,0.59532,0.69329,0.48116,1.15105,1.96242,0.91482,1.32555,0.000397905,0.000397905,0.000397905
391,1821.72,1.0468,1.85572,0.71079,1.08872,0.82273,0.61648,0.71167,0.4833,0.8183,0.60131,0.70106,0.48276,1.13889,1.98453,0.91618,1.32055,0.000396071,0.000396071,0.000396071
392,1826.52,1.05736,1.83705,0.711,1.08937,0.84356,0.59659,0.71014,0.47762,0.86704,0.5743,0.68766,0.47527,1.16089,2.01648,0.91242,1.33419,0.000394238,0.000394238,0.000394238
393,1831.04,1.01057,1.81221,0.70848,1.09951,0.81527,0.61437,0.71583,0.4723,0.82094,0.59375,0.6802,0.46535,1.17218,2.08866,0.93437,1.32837,0.000392405,0.000392405,0.000392405
