epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
247,1154.37,1.21085,2.10149,0.87513,1.1849,0.8011,0.595,0.68645,0.43339,0.79687,0.59375,0.66989,0.44412,1.27504,2.05366,0.96483,1.37516,0.000840427,0.000840427,0.000840427
248,1158.94,1.20135,2.06893,0.86883,1.18385,0.78471,0.59024,0.67105,0.4304,0.77539,0.57955,0.65402,0.43644,1.24249,2.05528,0.97943,1.35146,0.000839327,0.000839327,0.000839327
249,1163.44,1.17118,2.05278,0.84647,1.16024,0.79902,0.60511,0.68953,0.4342,0.79578,0.59779,0.67509,0.45755,1.24899,2.00674,0.94836,1.36376,0.000838227,0.000838227,0.000838227
250,1167.89,1.18719,2.09396,0.86615,1.18475,0.87848,0.55453,0.67412,0.4389,0.87282,0.54593,0.66604,0.44442,1.25588,2.06927,0.96552,1.38233,0.000837127,0.000837127,0.000837127
251,1172.55,1.26311,2.21051,0.8974,1.1928,0.79428,0.61424,0.6908,0.44878,0.7851,0.60195,0.68288,0.45928,1.24558,2.05174,0.926,1.3696,0.000836027,0.000836027,0.000836027
252,1177.14,1.18698,2.08844,0.88081,1.18189,0.78649,0.57955,0.68053,0.45399,0.79133,0.58175,0.67836,0.45521,1.239,1.94958,0.9618,1.35967,0.000834928,0.000834928,0.000834928
253,1181.97,1.17765,2.09015,0.83873,1.16259,0.7886,0.57955,0.68432,0.44721,0.7886,0.57955,0.65772,0.44811,1.22751,2.03305,0.95056,1.35061,0.000833828,0.000833828,0.000833828
254,1186.42,1.18691,2.10699,0.84249,1.17005,0.73852,0.62586,0.68665,0.44521,0.73054,0.61364,0.66528,0.45718,1.23787,2.01856,0.96091,1.34886,0.000832728,0.000832728,0.000832728
255,1190.94,1.16479,2.07783,0.84831,1.17374,0.77388,0.61256,0.68245,0.43537,0.83018,0.55682,0.66151,0.43812,1.25961,2.04037,0.98695,1.34887,0.000831628,0.000831628,0.000831628
256,1195.55,1.21961,2.13214,0.87073,1.18077,0.77009,0.625,0.68737,0.4436,0.76659,0.62216,0.67922,0.43831,1.24245,1.99333,0.98463,1.33562,0.000830528,0.000830528,0.000830528
257,1200.01,1.18133,2.1261,0.85364,1.18854,0.75692,0.57386,0.66647,0.4188,0.74862,0.56534,0.64601,0.42605,1.28762,2.03553,1.03762,1.39817,0.000829428,0.000829428,0.000829428
258,1204.55,1.2166,2.14827,0.85059,1.18908,0.73034,0.60511,0.66719,0.41603,0.74127,0.59091,0.64758,0.41478,1.2829,2.05163,1.05165,1.3666,0.000828328,0.000828328,0.000828328
259,1209.19,1.19045,2.13043,0.86038,1.17567,0.77836,0.6108,0.66749,0.42351,0.7716,0.60795,0.65174,0.43067,1.26113,2.04463,1.0014,1.3511,0.000827228,0.000827228,0.000827228
260,1213.69,1.20169,2.15804,0.86974,1.19388,0.8048,0.60795,0.67695,0.44281,0.81119,0.61026,0.65747,0.44252,1.24838,2.05471,0.97523,1.33998,0.000826128,0.000826128,0.000826128
261,1218.33,1.21735,2.19367,0.84621,1.17519,0.81819,0.61364,0.70182,0.45291,0.82903,0.59659,0.67737,0.45342,1.24455,2.00709,0.94952,1.3504,0.000825029,0.000825029,0.000825029
262,1223.09,1.21021,2.15444,0.84209,1.16004,0.80471,0.59943,0.68219,0.44378,0.80875,0.60511,0.67944,0.45638,1.24322,1.9842,0.95264,1.35671,0.000823929,0.000823929,0.000823929
263,1227.78,1.18267,2.07456,0.83185,1.14475,0.8278,0.59943,0.68667,0.44584,0.81788,0.58687,0.65969,0.44937,1.21843,2.04821,0.95581,1.34762,0.000822829,0.000822829,0.000822829
264,1232.22,1.16293,2.04092,0.84617,1.16789,0.77783,0.65057,0.70218,0.45179,0.78406,0.63952,0.6938,0.46174,1.2501,1.98214,0.9504,1.35888,0.000821729,0.000821729,0.000821729
265,1236.94,1.22167,2.2001,0.86316,1.17346,0.78142,0.625,0.70157,0.43784,0.77341,0.62059,0.6835,0.45289,1.27938,1.97763,0.95224,1.37428,0.000820629,0.000820629,0.000820629
266,1241.38,1.21313,2.09776,0.86193,1.18035,0.80487,0.5625,0.6732,0.42099,0.80263,0.55398,0.64643,0.41934,1.2847,2.07406,1.03268,1.38388,0.000819529,0.000819529,0.000819529
267,1246.05,1.26136,2.18053,0.86283,1.17679,0.81121,0.59375,0.70068,0.43756,0.81121,0.59375,0.68375,0.44865,1.27546,2.02591,0.98657,1.38825,0.000818429,0.000818429,0.000818429
268,1250.65,1.22547,2.13989,0.86076,1.17091,0.78548,0.60332,0.69812,0.45307,0.78819,0.59943,0.67544,0.45489,1.23161,2.0069,0.97333,1.34952,0.000817329,0.000817329,0.000817329
269,1255.05,1.20732,2.13503,0.85506,1.1851,0.80398,0.60591,0.70173,0.46293,0.78485,0.60795,0.68176,0.46354,1.20282,1.96,0.95724,1.32379,0.000816229,0.000816229,0.000816229
270,1259.45,1.15402,1.96495,0.84309,1.16963,0.84039,0.59375,0.6986,0.45694,0.82481,0.59659,0.68292,0.45868,1.2258,1.995,0.93367,1.33625,0.00081513,0.00081513,0.00081513
271,1263.79,1.18607,2.05585,0.85556,1.1763,0.82119,0.56534,0.66883,0.43349,0.81706,0.5625,0.65698,0.43646,1.28756,2.16727,0.9764,1.39096,0.00081403,0.00081403,0.00081403
272,1268.43,1.17824,2.02341,0.85698,1.17896,0.80493,0.60227,0.69122,0.42874,0.8387,0.59087,0.68115,0.43484,1.27489,2.03028,0.99466,1.36412,0.00081293,0.00081293,0.00081293
273,1273.27,1.20513,2.10419,0.84508,1.17659,0.82104,0.59659,0.69521,0.44548,0.82029,0.59375,0.67928,0.44707,1.25537,1.97258,0.97449,1.32941,0.00081183,0.00081183,0.00081183
274,1278.02,1.18539,2.06038,0.82955,1.1654,0.80451,0.59628,0.68717,0.44857,0.7868,0.59375,0.67348,0.45175,1.24533,1.97517,0.95041,1.32936,0.00081073,0.00081073,0.00081073
275,1282.59,1.18799,2.12486,0.83788,1.15836,0.79206,0.59943,0.69593,0.45439,0.78784,0.59091,0.67426,0.45521,1.23095,1.95788,0.93821,1.32547,0.00080963,0.00080963,0.00080963
276,1287.13,1.17347,2.06706,0.84737,1.1541,0.85537,0.62165,0.72339,0.46051,0.85222,0.6108,0.68619,0.46385,1.24953,2.05193,0.9121,1.37219,0.00080853,0.00080853,0.00080853
277,1291.59,1.2156,2.08459,0.86552,1.17349,0.83611,0.62323,0.71105,0.45972,0.85211,0.58927,0.6924,0.46067,1.25433,2.01353,0.95425,1.35706,0.00080743,0.00080743,0.00080743
278,1296.1,1.18398,2.10032,0.84709,1.16416,0.76135,0.5891,0.67539,0.43601,0.78163,0.57961,0.65214,0.44229,1.24201,2.04657,0.97808,1.33658,0.00080633,0.00080633,0.00080633
279,1300.6,1.16703,2.09059,0.825,1.14738,0.76128,0.60227,0.67808,0.44328,0.75676,0.58334,0.65228,0.44442,1.22719,1.98821,0.9814,1.33112,0.000805231,0.000805231,0.000805231
280,1305.19,1.14778,2.03543,0.82962,1.15452,0.84012,0.57102,0.6902,0.44401,0.74296,0.60764,0.66913,0.44631,1.19963,1.98396,0.98231,1.31791,0.000804131,0.000804131,0.000804131
281,1309.54,1.17356,2.02208,0.82826,1.14985,0.82666,0.57955,0.69625,0.4424,0.80881,0.57686,0.6747,0.43933,1.22255,1.99798,0.98046,1.34413,0.000803031,0.000803031,0.000803031
282,1314.06,1.17923,2.10314,0.85026,1.18059,0.83177,0.60227,0.70937,0.46158,0.83222,0.58523,0.67577,0.45439,1.18849,1.99436,0.94391,1.31568,0.000801931,0.000801931,0.000801931
283,1318.54,1.13181,2.00872,0.81833,1.14087,0.76775,0.62923,0.70268,0.45462,0.77144,0.62216,0.68568,0.46167,1.23528,2.00443,0.97455,1.31738,0.000800831,0.000800831,0.000800831
284,1323.03,1.14393,1.98427,0.82257,1.14871,0.80857,0.5625,0.66693,0.43255,0.8097,0.5625,0.65554,0.43741,1.25209,2.11623,0.99372,1.35154,0.000799731,0.000799731,0.000799731
285,1327.55,1.13125,1.97789,0.82581,1.1426,0.82873,0.60511,0.7188,0.4622,0.79376,0.62784,0.70631,0.47835,1.24591,2.06395,0.92179,1.3428,0.000798631,0.000798631,0.000798631
286,1332.26,1.19339,2.1282,0.84697,1.17233,0.78379,0.63852,0.71804,0.47063,0.78944,0.61776,0.70644,0.47642,1.2036,2.05609,0.90029,1.32302,0.000797531,0.000797531,0.000797531
287,1337.19,1.17621,2.10031,0.81973,1.14027,0.82808,0.5884,0.71205,0.46583,0.82694,0.58239,0.69211,0.46572,1.22584,2.03791,0.94494,1.34274,0.000796431,0.000796431,0.000796431
288,1341.51,1.07065,1.8752,0.80228,1.13587,0.77196,0.6155,0.68649,0.44801,0.77597,0.59375,0.66575,0.44823,1.22925,2.14935,0.9381,1.3267,0.000795332,0.000795332,0.000795332
289,1346.19,1.16567,2.08056,0.83094,1.15621,0.80161,0.59659,0.69451,0.45238,0.79779,0.59375,0.67703,0.45758,1.22562,2.05024,0.94677,1.33245,0.000794232,0.000794232,0.000794232
290,1350.72,1.15366,2.01605,0.8223,1.14356,0.80139,0.61648,0.70735,0.45868,0.81155,0.60511,0.69098,0.46316,1.19106,2.03813,0.92813,1.30645,0.000793132,0.000793132,0.000793132
291,1355.04,1.15368,2.01523,0.82336,1.1561,0.76756,0.62855,0.70127,0.4607,0.84414,0.57955,0.68794,0.46348,1.18287,2.04811,0.91723,1.30179,0.000792032,0.000792032,0.000792032
292,1359.83,1.19238,2.14014,0.83115,1.15123,0.81977,0.61364,0.71339,0.47185,0.81954,0.60636,0.69335,0.46647,1.18392,2.04619,0.97231,1.31713,0.000790932,0.000790932,0.000790932
293,1364.44,1.17842,2.07069,0.82816,1.1582,0.81801,0.60795,0.71786,0.45802,0.80398,0.59659,0.68684,0.46156,1.26072,2.0471,0.96168,1.35685,0.000789832,0.000789832,0.000789832
294,1369.08,1.15185,2.02764,0.79831,1.13853,0.82092,0.62511,0.71897,0.46668,0.80471,0.60511,0.68973,0.45896,1.2408,2.05244,0.90822,1.35643,0.000788732,0.000788732,0.000788732
295,1373.74,1.12043,1.97866,0.78892,1.12362,0.82467,0.64138,0.71555,0.46621,0.80958,0.62807,0.69093,0.46439,1.21692,2.06659,0.94835,1.33274,0.000787632,0.000787632,0.000787632
296,1378.55,1.16317,2.04804,0.79885,1.13659,0.79468,0.61932,0.7068,0.46887,0.79104,0.61648,0.68118,0.45936,1.21241,2.08451,0.90968,1.33609,0.000786532,0.000786532,0.000786532
297,1383.14,1.17803,2.07849,0.82512,1.13489,0.81044,0.61364,0.71458,0.4757,0.80275,0.60795,0.69879,0.46959,1.18537,1.96004,0.90125,1.31638,0.000785433,0.000785433,0.000785433
298,1387.61,1.11799,1.98932,0.78269,1.13218,0.80402,0.625,0.7183,0.478,0.79671,0.61932,0.69833,0.47782,1.17912,2.01057,0.88236,1.31694,0.000784333,0.000784333,0.000784333
299,1391.91,1.11173,1.96069,0.81556,1.15321,0.75483,0.64724,0.69285,0.45953,0.74474,0.62992,0.66539,0.46347,1.21254,2.02088,0.90815,1.32491,0.000783233,0.000783233,0.000783233
300,1396.36,1.13923,2.03076,0.79812,1.13931,0.78034,0.63636,0.70683,0.46226,0.77795,0.63352,0.68951,0.4698,1.19692,2.00631,0.94405,1.32135,0.000782133,0.000782133,0.000782133
301,1400.83,1.15105,2.04066,0.81613,1.15183,0.76953,0.63352,0.71843,0.47419,0.76953,0.63352,0.7059,0.47078,1.19687,2.03264,0.91513,1.32338,0.000781033,0.000781033,0.000781033
302,1405.12,1.12029,1.97949,0.80172,1.14604,0.79644,0.63352,0.7091,0.4713,0.80713,0.61821,0.69577,0.47073,1.18691,1.99778,0.91097,1.29788,0.000779933,0.000779933,0.000779933
303,1409.88,1.14297,2.02201,0.82015,1.13832,0.81527,0.62688,0.72224,0.48661,0.80997,0.61648,0.69398,0.47776,1.16196,2.02117,0.87342,1.29349,0.000778833,0.000778833,0.000778833
304,1414.37,1.08867,1.89941,0.77466,1.12647,0.77524,0.63352,0.68978,0.45762,0.77554,0.62819,0.67403,0.47024,1.23282,2.08674,0.8882,1.33085,0.000777733,0.000777733,0.000777733
305,1418.85,1.10003,1.97161,0.78568,1.13503,0.79616,0.62784,0.72494,0.48686,0.77618,0.64037,0.71296,0.48989,1.18005,2.0209,0.87313,1.30382,0.000776633,0.000776633,0.000776633
306,1423.36,1.17059,2.12267,0.81209,1.14705,0.80292,0.6108,0.6991,0.46067,0.8058,0.61299,0.68179,0.46013,1.19461,2.03825,0.91863,1.33133,0.000775534,0.000775534,0.000775534
307,1427.79,1.09937,1.93661,0.78729,1.13851,0.78168,0.64205,0.70725,0.46678,0.79181,0.62216,0.69146,0.47476,1.19154,2.02062,0.89039,1.33562,0.000774434,0.000774434,0.000774434
308,1432.55,1.11669,1.96594,0.78784,1.12507,0.79065,0.65625,0.7154,0.46955,0.79299,0.64489,0.70134,0.48221,1.16469,1.93928,0.87661,1.29585,0.000773334,0.000773334,0.000773334
309,1437.29,1.1503,2.00696,0.80855,1.13488,0.83066,0.62711,0.72478,0.48309,0.83617,0.625,0.70515,0.48128,1.17561,1.99802,0.87709,1.30464,0.000772234,0.000772234,0.000772234
310,1442.12,1.15236,2.07012,0.79404,1.12393,0.84131,0.625,0.73004,0.49236,0.85392,0.61444,0.71783,0.49125,1.18688,2.02902,0.849,1.29423,0.000771134,0.000771134,0.000771134
311,1446.66,1.1235,2.01126,0.79186,1.12437,0.82841,0.59659,0.70176,0.45746,0.82606,0.59375,0.69167,0.46709,1.25435,2.0544,0.90591,1.33245,0.000770034,0.000770034,0.000770034
312,1451.29,1.13255,1.97254,0.78945,1.13343,0.80847,0.625,0.71813,0.47244,0.80891,0.62534,0.71066,0.47202,1.17511,1.91688,0.88571,1.27981,0.000768934,0.000768934,0.000768934
313,1455.83,1.11648,1.96359,0.78147,1.12532,0.82621,0.60775,0.70802,0.4662,0.83526,0.58239,0.68513,0.46718,1.16629,2.01329,0.90067,1.29073,0.000767834,0.000767834,0.000767834
314,1460.74,1.12184,1.95634,0.7844,1.11597,0.80936,0.625,0.71313,0.47488,0.81458,0.62784,0.70628,0.4729,1.18739,2.00216,0.90757,1.30869,0.000766734,0.000766734,0.000766734
315,1465.23,1.10993,1.94549,0.771,1.11617,0.8402,0.59659,0.69474,0.45775,0.84903,0.60227,0.68844,0.46367,1.20584,2.03329,0.89899,1.3107,0.000765635,0.000765635,0.000765635
316,1469.83,1.11841,1.97886,0.80192,1.13563,0.85054,0.61364,0.71822,0.47666,0.85568,0.61364,0.70761,0.48115,1.21472,2.01994,0.87563,1.32062,0.000764535,0.000764535,0.000764535
317,1474.47,1.13277,2.06493,0.79643,1.13842,0.84297,0.61002,0.70763,0.47128,0.82309,0.60511,0.6854,0.47236,1.19,2.02491,0.87219,1.30218,0.000763435,0.000763435,0.000763435
318,1479.25,1.13263,2.00667,0.78874,1.1342,0.76459,0.65625,0.70392,0.458,0.79106,0.61309,0.68533,0.47905,1.25184,2.07538,0.89914,1.32944,0.000762335,0.000762335,0.000762335
319,1483.7,1.12137,1.96893,0.79457,1.13819,0.79958,0.59091,0.68841,0.46231,0.78437,0.60511,0.68378,0.46929,1.20683,2.08226,0.90226,1.33457,0.000761235,0.000761235,0.000761235
320,1488.28,1.07421,1.87271,0.76911,1.11822,0.8166,0.63246,0.71706,0.47522,0.80926,0.62678,0.70514,0.47719,1.18897,1.9647,0.93655,1.31065,0.000760135,0.000760135,0.000760135
321,1493.04,1.12834,2.00126,0.78399,1.12209,0.81849,0.6149,0.71139,0.47189,0.80105,0.60624,0.68766,0.46708,1.19024,1.96745,0.91287,1.30211,0.000759035,0.000759035,0.000759035
322,1497.75,1.10498,1.97143,0.78417,1.11954,0.77341,0.63028,0.7034,0.45668,0.76985,0.61364,0.68015,0.4677,1.22627,1.97892,0.91883,1.3089,0.000757935,0.000757935,0.000757935
323,1502.32,1.11484,1.97069,0.78442,1.11743,0.80109,0.62216,0.70667,0.47028,0.78411,0.6294,0.69263,0.47067,1.17715,1.9805,0.88848,1.29365,0.000756835,0.000756835,0.000756835
324,1507.02,1.13249,1.98562,0.78357,1.1202,0.83634,0.59659,0.70797,0.4728,0.83345,0.59091,0.68134,0.47147,1.16884,2.02407,0.88696,1.29973,0.000755736,0.000755736,0.000755736
325,1511.71,1.08754,1.92498,0.77479,1.11344,0.82585,0.62784,0.71644,0.47881,0.82835,0.61932,0.69681,0.48258,1.16008,2.01768,0.89398,1.27742,0.000754636,0.000754636,0.000754636
326,1516.22,1.07619,1.91686,0.77499,1.11272,0.81009,0.63015,0.71651,0.4751,0.7917,0.61545,0.69445,0.48394,1.15709,1.95289,0.88473,1.27089,0.000753536,0.000753536,0.000753536
327,1520.61,1.10283,1.91835,0.76544,1.12798,0.81432,0.62216,0.70097,0.47293,0.81061,0.61932,0.68243,0.4767,1.15341,1.98597,0.89542,1.26907,0.000752436,0.000752436,0.000752436
328,1525.35,1.10063,1.95287,0.76361,1.10934,0.82209,0.64324,0.70464,0.4627,0.8112,0.63472,0.68261,0.47169,1.19549,2.06763,0.91968,1.30264,0.000751336,0.000751336,0.000751336
329,1530.01,1.12156,2.00979,0.77227,1.10846,0.80931,0.63905,0.71877,0.47528,0.79094,0.62339,0.69775,0.47166,1.15925,2.01858,0.87618,1.28833,0.000750236,0.000750236,0.000750236
330,1534.59,1.07759,1.91631,0.74524,1.095,0.79528,0.66193,0.72357,0.47613,0.77015,0.65057,0.69788,0.47471,1.19386,1.98603,0.87897,1.29676,0.000749136,0.000749136,0.000749136
331,1539.15,1.05658,1.84571,0.74423,1.10049,0.82741,0.58564,0.70236,0.46116,0.81975,0.58141,0.68232,0.46539,1.22741,2.06082,0.9046,1.32193,0.000748036,0.000748036,0.000748036
332,1543.57,1.07119,1.87781,0.76109,1.10237,0.81561,0.61648,0.70447,0.46123,0.79528,0.60227,0.69172,0.47488,1.19259,2.12015,0.88942,1.31634,0.000746936,0.000746936,0.000746936
333,1547.83,1.05285,1.83076,0.74879,1.1081,0.78317,0.64205,0.72015,0.46791,0.7613,0.64773,0.69361,0.47247,1.18966,2.03195,0.89343,1.30847,0.000745837,0.000745837,0.000745837
334,1552.36,1.08742,1.93842,0.76091,1.1064,0.77407,0.62216,0.69388,0.46076,0.73755,0.66193,0.69958,0.47653,1.1903,2.03987,0.90495,1.30622,0.000744737,0.000744737,0.000744737
335,1557.1,1.05777,1.88607,0.74928,1.09683,0.75614,0.65057,0.69501,0.45062,0.736,0.64944,0.68122,0.46242,1.19918,2.03315,0.92535,1.30884,0.000743637,0.000743637,0.000743637
336,1561.83,1.11099,1.99604,0.77557,1.11521,0.81382,0.625,0.71643,0.47867,0.8012,0.61648,0.69877,0.48037,1.16031,1.95811,0.85899,1.28331,0.000742537,0.000742537,0.000742537
337,1566.58,1.09642,1.9641,0.7493,1.11045,0.78655,0.64773,0.72883,0.4844,0.74717,0.64489,0.70383,0.4779,1.17393,1.95921,0.84584,1.30211,0.000741437,0.000741437,0.000741437
338,1571.08,1.07199,1.90714,0.74876,1.09581,0.80776,0.63265,0.72519,0.48278,0.81631,0.625,0.70621,0.47738,1.16901,1.97543,0.85981,1.30372,0.000740337,0.000740337,0.000740337
339,1575.68,1.07159,1.88029,0.7473,1.10183,0.85363,0.63352,0.72488,0.48172,0.85856,0.63068,0.71876,0.49074,1.16232,1.97237,0.86247,1.29796,0.000739237,0.000739237,0.000739237
340,1580.44,1.0857,1.9267,0.73905,1.09095,0.80049,0.66193,0.73352,0.48707,0.84711,0.63068,0.72204,0.48749,1.15884,1.97894,0.85424,1.28762,0.000738137,0.000738137,0.000738137
341,1584.86,1.06014,1.85351,0.74594,1.11437,0.82902,0.65057,0.72369,0.48887,0.8311,0.65341,0.72135,0.49126,1.14676,1.93532,0.87165,1.27038,0.000737037,0.000737037,0.000737037
342,1589.69,1.11936,2.01012,0.75881,1.09689,0.86322,0.59165,0.71435,0.46826,0.85907,0.58881,0.69863,0.47972,1.18932,1.94663,0.88937,1.29522,0.000735938,0.000735938,0.000735938
343,1594.32,1.08262,1.93819,0.75095,1.09583,0.83256,0.6392,0.73413,0.48067,0.85695,0.62216,0.71539,0.47586,1.15589,1.9542,0.8777,1.2634,0.000734838,0.000734838,0.000734838
344,1598.98,1.0966,1.9386,0.75827,1.09864,0.79083,0.64446,0.72139,0.47652,0.82179,0.61932,0.70105,0.4818,1.1742,1.9926,0.90133,1.28837,0.000733738,0.000733738,0.000733738
345,1603.43,1.1033,1.99048,0.77075,1.10801,0.77499,0.63602,0.70758,0.45675,0.79644,0.60023,0.69211,0.47752,1.19664,1.9825,0.92614,1.29635,0.000732638,0.000732638,0.000732638
346,1607.87,1.09943,1.92039,0.75281,1.11002,0.85322,0.62754,0.73103,0.48119,0.85921,0.6068,0.71244,0.48642,1.15602,1.92376,0.86833,1.26262,0.000731538,0.000731538,0.000731538
347,1612.5,1.09256,1.92979,0.75348,1.09468,0.78231,0.63636,0.69297,0.45962,0.80399,0.6108,0.69866,0.47538,1.18485,2.04941,0.89517,1.29247,0.000730438,0.000730438,0.000730438
348,1617.21,1.05894,1.85759,0.74799,1.08555,0.78622,0.65823,0.71812,0.48022,0.78236,0.63315,0.70702,0.48186,1.14133,2.03126,0.8646,1.27167,0.000729338,0.000729338,0.000729338
349,1622.02,1.09018,1.96992,0.74025,1.08317,0.77735,0.65463,0.72526,0.48585,0.82531,0.61364,0.70124,0.47792,1.15764,1.95067,0.85642,1.27146,0.000728238,0.000728238,0.000728238
350,1626.82,1.12285,2.05583,0.76276,1.10411,0.79971,0.63352,0.71389,0.47125,0.82051,0.62335,0.70662,0.47472,1.19794,2.00914,0.8874,1.30391,0.000727138,0.000727138,0.000727138
351,1631.18,1.04734,1.87361,0.75166,1.09959,0.8158,0.59659,0.68933,0.46013,0.76431,0.60804,0.69021,0.46127,1.19547,2.0182,0.91168,1.33438,0.000726038,0.000726038,0.000726038
352,1636.25,1.11515,2.04336,0.75997,1.09871,0.84128,0.6023,0.69705,0.46598,0.81663,0.61995,0.68547,0.46486,1.15077,2.05855,0.914,1.29344,0.000724939,0.000724939,0.000724939
353,1641.04,1.08314,1.95615,0.76807,1.09628,0.8285,0.6108,0.69808,0.46664,0.8241,0.60795,0.68266,0.46874,1.15349,2.00939,0.94986,1.2756,0.000723839,0.000723839,0.000723839
354,1645.86,1.13585,2.08058,0.78051,1.12051,0.82963,0.61932,0.69011,0.47025,0.84334,0.60511,0.68474,0.47066,1.16911,1.95089,0.90435,1.28069,0.000722739,0.000722739,0.000722739
355,1650.38,1.07171,1.89204,0.74147,1.08975,0.78684,0.61872,0.69704,0.47137,0.82576,0.5767,0.68052,0.46582,1.16368,2.01613,0.88454,1.28863,0.000721639,0.000721639,0.000721639
356,1655.32,1.07976,1.95186,0.73941,1.08287,0.81314,0.65522,0.72597,0.48467,0.81086,0.64773,0.71793,0.485,1.15608,2.09911,0.89202,1.2994,0.000720539,0.000720539,0.000720539
357,1660.17,1.09951,1.97241,0.75308,1.09128,0.83726,0.63352,0.72773,0.49536,0.83631,0.62413,0.71226,0.49071,1.13131,1.99766,0.85627,1.27669,0.000719439,0.000719439,0.000719439
358,1665.01,1.04771,1.85106,0.71737,1.0773,0.79321,0.64773,0.70128,0.47243,0.77275,0.6392,0.69415,0.47689,1.16722,2.03371,0.88625,1.30177,0.000718339,0.000718339,0.000718339
359,1669.7,1.08071,1.95482,0.75973,1.0873,0.79553,0.64107,0.72026,0.49193,0.792,0.63823,0.70309,0.4899,1.12142,1.97404,0.8676,1.26154,0.000717239,0.000717239,0.000717239
360,1674.46,1.06898,1.9093,0.73357,1.08809,0.79122,0.66751,0.74361,0.49523,0.88787,0.58486,0.70431,0.48888,1.1566,2.0327,0.88068,1.28702,0.000716139,0.000716139,0.000716139
361,1678.99,1.06312,1.87816,0.7375,1.08445,0.82646,0.6359,0.72246,0.48518,0.80412,0.6181,0.69655,0.48079,1.16382,2.04552,0.90487,1.28581,0.00071504,0.00071504,0.00071504
362,1683.5,1.08225,1.95809,0.75242,1.08993,0.78328,0.6674,0.71634,0.48489,0.77626,0.65625,0.70161,0.48677,1.14263,1.98519,0.89678,1.26548,0.00071394,0.00071394,0.00071394
363,1688.09,1.0477,1.88186,0.73446,1.09069,0.8189,0.64232,0.72966,0.49228,0.76779,0.65057,0.70343,0.4859,1.14611,1.95647,0.87677,1.28541,0.00071284,0.00071284,0.00071284
364,1692.74,1.08622,1.91894,0.74902,1.10176,0.7985,0.63044,0.70018,0.47768,0.81897,0.60795,0.70022,0.48246,1.16495,1.96787,0.86084,1.2925,0.00071174,0.00071174,0.00071174
365,1697.16,1.05336,1.87724,0.72871,1.093,0.81385,0.63352,0.71868,0.4786,0.78481,0.62166,0.68102,0.47253,1.19416,2.03637,0.87683,1.31593,0.00071064,0.00071064,0.00071064
366,1701.53,1.03151,1.76678,0.72968,1.08668,0.82385,0.6108,0.71798,0.48074,0.83516,0.59659,0.69799,0.47248,1.15507,1.94646,0.89835,1.29449,0.00070954,0.00070954,0.00070954
367,1706.34,1.05975,1.93789,0.73388,1.0802,0.83501,0.6326,0.72231,0.49023,0.81165,0.6392,0.71254,0.48498,1.15311,1.95896,0.86685,1.2805,0.00070844,0.00070844,0.00070844
368,1710.98,1.06805,1.94238,0.73202,1.07263,0.80261,0.65057,0.72307,0.48944,0.79992,0.64773,0.70675,0.48726,1.13479,1.99364,0.84049,1.27476,0.00070734,0.00070734,0.00070734
369,1715.37,1.04094,1.84339,0.71953,1.07746,0.77346,0.66927,0.71392,0.47996,0.78251,0.64489,0.70151,0.48249,1.1579,2.06687,0.86856,1.28536,0.00070624,0.00070624,0.00070624
370,1719.91,1.01194,1.79201,0.71729,1.08155,0.81651,0.64489,0.71792,0.47596,0.80775,0.62069,0.69189,0.47596,1.1608,2.1111,0.88599,1.29514,0.000705141,0.000705141,0.000705141
371,1724.38,1.07244,1.93803,0.75061,1.09364,0.80403,0.6392,0.71152,0.47457,0.77958,0.62297,0.69084,0.46674,1.16499,2.00458,0.90628,1.30044,0.000704041,0.000704041,0.000704041
372,1729.27,1.1457,2.0551,0.76897,1.09525,0.80156,0.63636,0.70412,0.47663,0.82791,0.60138,0.69027,0.47173,1.15307,1.93921,0.91643,1.28379,0.000702941,0.000702941,0.000702941
373,1734.02,1.06233,1.89956,0.726,1.07325,0.80238,0.61932,0.70399,0.47726,0.80439,0.61917,0.69636,0.48955,1.15676,1.95329,0.89788,1.28287,0.000701841,0.000701841,0.000701841
374,1738.54,1.02908,1.8255,0.71687,1.05946,0.77143,0.66761,0.72831,0.487,0.8627,0.59375,0.71968,0.48606,1.15111,1.96601,0.88005,1.27575,0.000700741,0.000700741,0.000700741
375,1743.15,1.067,1.89435,0.73049,1.08159,0.78664,0.68081,0.73944,0.48731,0.76694,0.66376,0.71275,0.48764,1.16205,1.9805,0.86461,1.28726,0.000699641,0.000699641,0.000699641
376,1748.01,1.06846,1.87426,0.72237,1.06453,0.80799,0.63362,0.71478,0.476,0.80457,0.625,0.70386,0.49064,1.16301,1.99465,0.87781,1.28654,0.000698541,0.000698541,0.000698541
377,1752.59,1.05251,1.88735,0.72992,1.08366,0.8397,0.625,0.72965,0.47859,0.84621,0.59375,0.70201,0.48765,1.16444,2.01745,0.85774,1.29586,0.000697441,0.000697441,0.000697441
