epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
265,1234.88,1.19206,2.17552,0.84811,1.15848,0.76392,0.62216,0.69343,0.44958,0.75397,0.60227,0.66606,0.46527,1.21464,2.00422,0.94325,1.31489,0.000895452,0.000895452,0.000895452
266,1239.32,1.1727,2.05374,0.83358,1.1558,0.82497,0.5624,0.65655,0.43839,0.84546,0.53409,0.62603,0.44344,1.25434,2.09834,1.09563,1.33623,0.000893431,0.000893431,0.000893431
267,1243.98,1.21177,2.16127,0.83623,1.15266,0.83918,0.57955,0.69359,0.44769,0.83606,0.55055,0.65951,0.45076,1.23047,2.04347,0.97007,1.32762,0.00089141,0.00089141,0.00089141
268,1248.57,1.20789,2.13195,0.85111,1.15719,0.79848,0.63352,0.71516,0.4753,0.8134,0.59443,0.68818,0.47416,1.2118,2.09244,0.90838,1.3286,0.000889389,0.000889389,0.000889389
269,1253.01,1.1812,2.08937,0.8338,1.16909,0.88172,0.58807,0.7242,0.48527,0.88491,0.5767,0.69765,0.48336,1.18962,2.03068,0.8764,1.2874,0.000887368,0.000887368,0.000887368
270,1257.43,1.12512,1.95359,0.81575,1.148,0.8473,0.61932,0.72854,0.47378,0.82685,0.59693,0.68904,0.47393,1.1791,2.04794,0.89174,1.3005,0.000885347,0.000885347,0.000885347
271,1261.77,1.14172,2.04327,0.81985,1.15696,0.81244,0.63988,0.72781,0.47624,0.82413,0.58575,0.69108,0.48461,1.19005,2.00794,0.90071,1.2942,0.000883326,0.000883326,0.000883326
272,1266.41,1.1493,1.98074,0.83161,1.15988,0.89251,0.625,0.73451,0.47729,0.89488,0.6108,0.70509,0.47932,1.19531,1.96211,0.90617,1.30213,0.000881305,0.000881305,0.000881305
273,1271.25,1.18615,2.07762,0.83364,1.16377,0.80806,0.64585,0.73143,0.48022,0.86609,0.59091,0.68394,0.47922,1.19988,2.00322,0.89921,1.28819,0.000879284,0.000879284,0.000879284
274,1276.01,1.15984,2.04716,0.8091,1.14917,0.81759,0.63068,0.7101,0.46976,0.80956,0.60795,0.69321,0.47825,1.19105,2.03314,0.93781,1.30308,0.000877263,0.000877263,0.000877263
275,1280.57,1.16349,2.08859,0.81653,1.14385,0.83951,0.59441,0.70118,0.46662,0.82663,0.56818,0.66967,0.46126,1.1825,2.00422,0.93472,1.29393,0.000875242,0.000875242,0.000875242
276,1285.13,1.14924,2.07353,0.82502,1.13674,0.85222,0.58979,0.7179,0.47087,0.87369,0.56986,0.68163,0.4695,1.2012,2.02522,0.90496,1.30445,0.000873221,0.000873221,0.000873221
277,1289.6,1.18367,2.05582,0.8325,1.15069,0.78538,0.63415,0.72485,0.47457,0.90398,0.56818,0.69413,0.48212,1.17773,1.99893,0.88168,1.28622,0.0008712,0.0008712,0.0008712
278,1294.1,1.1729,2.07897,0.82705,1.14851,0.81911,0.60795,0.69935,0.45935,0.81853,0.59659,0.68482,0.47484,1.20443,2.01358,0.90133,1.30579,0.000869179,0.000869179,0.000869179
279,1298.6,1.12961,2.06699,0.78721,1.11939,0.85022,0.59659,0.68722,0.45502,0.83923,0.58807,0.67733,0.47187,1.21733,2.05356,0.90625,1.32215,0.000867158,0.000867158,0.000867158
280,1303.17,1.12827,2.01766,0.79581,1.13967,0.86476,0.60795,0.69417,0.45909,0.88271,0.58523,0.67667,0.4758,1.24708,2.12184,0.90772,1.33787,0.000865137,0.000865137,0.000865137
281,1307.53,1.14275,1.98424,0.79768,1.13141,0.83671,0.60795,0.70772,0.45845,0.82996,0.59091,0.67991,0.46608,1.22922,2.06781,0.90925,1.31461,0.000863116,0.000863116,0.000863116
282,1312.05,1.14228,2.05569,0.81601,1.1566,0.83353,0.62216,0.72171,0.47139,0.81609,0.60795,0.69578,0.4833,1.19666,1.97552,0.8952,1.29848,0.000861095,0.000861095,0.000861095
283,1316.53,1.09817,1.96466,0.78893,1.12254,0.80603,0.60511,0.70787,0.46983,0.82211,0.57386,0.68597,0.48692,1.20339,2.01237,0.90197,1.29605,0.000859074,0.000859074,0.000859074
284,1321.01,1.11745,1.95131,0.78868,1.12782,0.83143,0.60254,0.71197,0.48515,0.87173,0.5625,0.6865,0.48625,1.17074,1.96987,0.90532,1.27054,0.000857053,0.000857053,0.000857053
285,1325.56,1.10186,1.93394,0.79568,1.12232,0.84265,0.61648,0.72037,0.4848,0.86457,0.56818,0.68859,0.48511,1.18881,1.98793,0.89837,1.27954,0.000855032,0.000855032,0.000855032
286,1330.21,1.17019,2.09219,0.82507,1.14992,0.74574,0.64993,0.71454,0.45912,0.87094,0.55966,0.67921,0.47546,1.25425,1.9743,0.916,1.32677,0.000853011,0.000853011,0.000853011
287,1335.12,1.15859,2.06726,0.81207,1.13018,0.88205,0.59487,0.72155,0.47829,0.87594,0.58807,0.69751,0.48977,1.18521,1.92295,0.95202,1.29489,0.00085099,0.00085099,0.00085099
288,1339.45,1.06192,1.86808,0.79002,1.13102,0.79997,0.62216,0.71551,0.48144,0.88932,0.54786,0.6818,0.48472,1.18476,1.95245,0.89874,1.29308,0.000848969,0.000848969,0.000848969
289,1344.1,1.16339,2.05201,0.81517,1.15077,0.77701,0.63352,0.70706,0.47027,0.78804,0.5915,0.68845,0.47565,1.221,2.00686,0.93013,1.31715,0.000846948,0.000846948,0.000846948
290,1348.62,1.14025,1.99584,0.80969,1.1387,0.82827,0.6166,0.70947,0.47396,0.79774,0.59388,0.68253,0.47919,1.18042,1.98194,0.92153,1.28594,0.000844927,0.000844927,0.000844927
291,1352.94,1.12791,1.9858,0.81395,1.14218,0.77385,0.63068,0.69881,0.46337,0.80287,0.57853,0.66836,0.46724,1.19942,1.94945,0.94466,1.30197,0.000842906,0.000842906,0.000842906
292,1357.71,1.17387,2.12757,0.82135,1.14408,0.85299,0.62638,0.72488,0.47807,0.86545,0.59943,0.69137,0.48237,1.20673,1.99529,0.87985,1.29668,0.000840885,0.000840885,0.000840885
293,1362.29,1.13981,2.04018,0.80017,1.13296,0.8067,0.63636,0.72423,0.48551,0.85649,0.59343,0.68713,0.48331,1.1884,2.00089,0.88405,1.28412,0.000838864,0.000838864,0.000838864
294,1366.91,1.11639,2.00834,0.77588,1.11361,0.86532,0.60235,0.70781,0.47326,0.84951,0.58239,0.67614,0.47037,1.20454,2.00085,0.91579,1.30023,0.000836843,0.000836843,0.000836843
295,1371.54,1.10251,1.96329,0.76475,1.11187,0.80168,0.63068,0.71704,0.48171,0.78362,0.61648,0.68253,0.48127,1.18741,1.97571,0.91331,1.29933,0.000834822,0.000834822,0.000834822
296,1376.32,1.13532,2.03853,0.78051,1.11877,0.87579,0.60093,0.70608,0.48313,0.86351,0.59314,0.67585,0.47692,1.16677,1.99261,0.90205,1.2772,0.000832801,0.000832801,0.000832801
297,1380.91,1.14651,2.04624,0.80618,1.12166,0.84815,0.59659,0.70043,0.4727,0.84182,0.59091,0.68507,0.48149,1.16844,1.9169,0.90243,1.27296,0.00083078,0.00083078,0.00083078
298,1385.4,1.09569,1.95604,0.76902,1.122,0.85596,0.59943,0.70816,0.47651,0.82659,0.58239,0.67084,0.47447,1.21746,1.98714,0.9105,1.30577,0.000828759,0.000828759,0.000828759
299,1389.64,1.10387,1.9501,0.7983,1.14312,0.86838,0.59979,0.70169,0.46414,0.84838,0.58817,0.68175,0.47615,1.21653,2.05474,0.91216,1.31412,0.000826738,0.000826738,0.000826738
300,1394.1,1.12517,2.02446,0.78441,1.12489,0.85575,0.6108,0.70342,0.4712,0.86651,0.58523,0.68485,0.48384,1.2019,2.01629,0.9299,1.31312,0.000824717,0.000824717,0.000824717
301,1398.56,1.12866,2.00508,0.79262,1.13912,0.85869,0.58694,0.70228,0.46379,0.85787,0.58299,0.67812,0.47739,1.18948,1.95105,0.90965,1.30767,0.000822696,0.000822696,0.000822696
302,1402.86,1.11009,1.95629,0.79694,1.13792,0.82162,0.625,0.71362,0.47213,0.87514,0.57102,0.67306,0.47148,1.21123,1.98083,0.9124,1.30556,0.000820675,0.000820675,0.000820675
303,1407.61,1.14387,2.00375,0.81682,1.13826,0.86693,0.6293,0.73195,0.48766,0.84496,0.60511,0.69875,0.48636,1.14549,1.97416,0.87267,1.27261,0.000818654,0.000818654,0.000818654
304,1412.22,1.08321,1.90549,0.76777,1.11509,0.83578,0.61932,0.72624,0.48348,0.84792,0.58606,0.68946,0.48659,1.16253,2.02132,0.86546,1.27392,0.000816633,0.000816633,0.000816633
305,1416.72,1.07942,1.97631,0.76993,1.11797,0.80383,0.62784,0.73042,0.47855,0.83949,0.57386,0.68811,0.47966,1.17474,2.03365,0.92122,1.29737,0.000814612,0.000814612,0.000814612
306,1421.18,1.15874,2.11233,0.80657,1.13251,0.84642,0.59375,0.71276,0.48422,0.82254,0.59256,0.68395,0.4737,1.15986,2.03709,0.89726,1.26942,0.000812591,0.000812591,0.000812591
307,1425.6,1.08913,1.94045,0.78815,1.12904,0.81614,0.62784,0.6992,0.48067,0.80588,0.61364,0.68506,0.4848,1.1824,2.02243,0.87582,1.27506,0.00081057,0.00081057,0.00081057
308,1430.35,1.0936,1.94793,0.77118,1.10965,0.85501,0.60311,0.70883,0.47072,0.8535,0.59585,0.68535,0.47375,1.19114,1.98713,0.90177,1.28736,0.000808549,0.000808549,0.000808549
309,1435.09,1.13375,1.98851,0.78588,1.12491,0.84606,0.59375,0.71606,0.47584,0.86206,0.58807,0.68397,0.48149,1.20444,1.99783,0.88451,1.29972,0.000806528,0.000806528,0.000806528
310,1439.91,1.12234,2.03467,0.77548,1.10986,0.85724,0.61414,0.71121,0.48386,0.8555,0.59659,0.68477,0.48028,1.16777,2.06587,0.88762,1.26851,0.000804507,0.000804507,0.000804507
311,1444.41,1.10984,2.0016,0.76972,1.11349,0.87351,0.58858,0.69668,0.47317,0.88998,0.58239,0.67589,0.47891,1.21044,2.08234,0.92832,1.29787,0.000802486,0.000802486,0.000802486
312,1449.05,1.11202,1.9885,0.76304,1.11702,0.83252,0.63636,0.71383,0.48367,0.83479,0.60795,0.68935,0.48725,1.17037,1.94033,0.88653,1.28438,0.000800465,0.000800465,0.000800465
313,1453.59,1.10553,1.96212,0.77231,1.11615,0.82101,0.63851,0.7332,0.47939,0.85698,0.59091,0.69868,0.48473,1.22224,1.95425,0.87639,1.31139,0.000798444,0.000798444,0.000798444
314,1458.47,1.10887,1.94698,0.76736,1.10302,0.83785,0.63352,0.73668,0.49331,0.86925,0.58523,0.70293,0.49194,1.17454,1.96172,0.8507,1.28367,0.000796423,0.000796423,0.000796423
315,1462.99,1.09456,1.92391,0.75245,1.10881,0.86121,0.59659,0.71985,0.48453,0.85225,0.58807,0.6946,0.48712,1.18349,1.97641,0.8635,1.30463,0.000794402,0.000794402,0.000794402
316,1467.59,1.11897,1.98436,0.79299,1.13299,0.79512,0.63068,0.71344,0.47237,0.84235,0.58523,0.67979,0.48073,1.21347,1.94207,0.9048,1.31307,0.00079238,0.00079238,0.00079238
317,1472.23,1.13684,2.04926,0.79213,1.13926,0.86241,0.59659,0.69734,0.46931,0.86998,0.57025,0.66349,0.46932,1.1837,2.02804,0.92594,1.27779,0.000790359,0.000790359,0.000790359
318,1477.01,1.11158,1.98292,0.77925,1.12294,0.8075,0.6316,0.71617,0.47501,0.83013,0.58807,0.6809,0.48231,1.20358,2.01001,0.90349,1.29611,0.000788338,0.000788338,0.000788338
319,1481.46,1.10454,1.9725,0.77632,1.12669,0.778,0.62724,0.70346,0.47304,0.83815,0.56534,0.66398,0.47515,1.20675,2.05739,0.89609,1.29682,0.000786317,0.000786317,0.000786317
320,1486.06,1.07614,1.88112,0.76863,1.11343,0.8166,0.61981,0.72257,0.48149,0.79827,0.60706,0.69873,0.49106,1.17398,1.97737,0.88981,1.3032,0.000784296,0.000784296,0.000784296
321,1490.82,1.10984,1.98455,0.77678,1.11302,0.84167,0.59091,0.71972,0.47949,0.85925,0.57232,0.68847,0.47696,1.17413,2.00976,0.91306,1.31983,0.000782275,0.000782275,0.000782275
322,1495.52,1.10087,1.94637,0.77973,1.11089,0.80192,0.59375,0.68596,0.45651,0.844,0.55114,0.65197,0.46255,1.22527,2.0539,0.97116,1.31259,0.000780254,0.000780254,0.000780254
323,1500.09,1.10525,1.95948,0.77762,1.1106,0.81916,0.60795,0.70184,0.46463,0.83548,0.59152,0.68741,0.47977,1.20331,1.98998,0.89114,1.30366,0.000778233,0.000778233,0.000778233
324,1504.79,1.10882,1.94357,0.76405,1.10956,0.77703,0.6392,0.71619,0.47461,0.81146,0.59914,0.68533,0.47974,1.1871,1.98661,0.90468,1.30436,0.000776212,0.000776212,0.000776212
325,1509.46,1.06848,1.88329,0.75971,1.09965,0.87738,0.59091,0.7156,0.48005,0.87571,0.5767,0.68146,0.48741,1.16849,1.95161,0.87554,1.28243,0.000774191,0.000774191,0.000774191
326,1513.99,1.06984,1.87464,0.77536,1.11126,0.78153,0.64026,0.72196,0.48406,0.84451,0.5767,0.69671,0.49162,1.16655,1.93035,0.85826,1.2854,0.00077217,0.00077217,0.00077217
327,1518.4,1.0741,1.89741,0.74745,1.10576,0.76597,0.65088,0.7161,0.49144,0.84417,0.57386,0.68775,0.49539,1.15997,1.92769,0.87267,1.27003,0.000770149,0.000770149,0.000770149
328,1523.17,1.08681,1.90774,0.75788,1.10549,0.85724,0.61364,0.71646,0.47217,0.86158,0.59943,0.69695,0.48331,1.21193,1.97888,0.87663,1.32206,0.000768128,0.000768128,0.000768128
329,1527.84,1.12713,1.99356,0.77375,1.1045,0.80883,0.62504,0.71925,0.48131,0.85802,0.57955,0.69161,0.47877,1.15128,1.97295,0.85946,1.28028,0.000766107,0.000766107,0.000766107
330,1532.3,1.09255,1.89054,0.74699,1.09652,0.86434,0.59729,0.71511,0.47126,0.81158,0.59659,0.6997,0.48978,1.19981,1.95802,0.86024,1.29595,0.000764086,0.000764086,0.000764086
331,1536.86,1.0557,1.81992,0.73579,1.09718,0.86122,0.61932,0.72587,0.49549,0.84241,0.60511,0.70101,0.49287,1.14464,1.95278,0.84569,1.2718,0.000762065,0.000762065,0.000762065
332,1541.31,1.06862,1.86427,0.7446,1.09577,0.8141,0.6096,0.69966,0.46749,0.85754,0.58145,0.68135,0.48192,1.19647,1.98893,0.89757,1.29952,0.000760044,0.000760044,0.000760044
333,1545.58,1.0361,1.78168,0.7328,1.09798,0.85128,0.62216,0.71856,0.48454,0.85242,0.6108,0.69428,0.49287,1.16491,1.95134,0.85076,1.26788,0.000758023,0.000758023,0.000758023
334,1550.12,1.06834,1.89915,0.73617,1.09336,0.84783,0.62216,0.71031,0.48053,0.83948,0.59659,0.69223,0.4885,1.17829,2.08299,0.86375,1.27902,0.000756002,0.000756002,0.000756002
335,1554.84,1.02899,1.86958,0.72598,1.07998,0.8098,0.62216,0.69723,0.47571,0.87095,0.5767,0.68019,0.47887,1.15701,2.04769,0.88984,1.27417,0.000753981,0.000753981,0.000753981
336,1559.56,1.09936,1.96043,0.75232,1.10675,0.83057,0.61276,0.69644,0.46812,0.83242,0.57858,0.68079,0.48403,1.18087,1.95871,0.89909,1.28094,0.00075196,0.00075196,0.00075196
337,1564.31,1.0729,1.92988,0.73435,1.09185,0.82632,0.62173,0.71359,0.4867,0.82736,0.60227,0.69385,0.48575,1.15197,1.96133,0.88394,1.26901,0.000749939,0.000749939,0.000749939
338,1568.81,1.04968,1.8744,0.72608,1.08015,0.81684,0.61364,0.72285,0.49743,0.82638,0.59091,0.69992,0.48939,1.15509,1.96621,0.86894,1.30105,0.000747918,0.000747918,0.000747918
339,1573.41,1.05845,1.85915,0.7487,1.09153,0.8284,0.61364,0.71587,0.4763,0.86176,0.5844,0.69369,0.482,1.19046,2.04039,0.86995,1.30016,0.000745897,0.000745897,0.000745897
340,1578.14,1.06643,1.90681,0.72902,1.08401,0.82675,0.6236,0.71666,0.48613,0.83666,0.59943,0.68239,0.48054,1.16536,2.01526,0.88007,1.28201,0.000743876,0.000743876,0.000743876
341,1582.57,1.0685,1.83358,0.7362,1.11709,0.81085,0.63636,0.72443,0.48679,0.83873,0.6108,0.69779,0.48651,1.16205,1.92753,0.89441,1.26552,0.000741855,0.000741855,0.000741855
342,1587.4,1.12601,1.99975,0.75342,1.09703,0.79662,0.64541,0.72071,0.49343,0.79351,0.61137,0.68654,0.49368,1.1442,1.95637,0.87461,1.25775,0.000739834,0.000739834,0.000739834
343,1592.03,1.08278,1.93632,0.74646,1.09428,0.81842,0.64022,0.73708,0.49815,0.89673,0.57955,0.6973,0.49466,1.14267,1.96939,0.85165,1.25975,0.000737813,0.000737813,0.000737813
344,1596.71,1.06263,1.9404,0.73383,1.08732,0.81551,0.6279,0.70975,0.47994,0.84554,0.58807,0.67767,0.48032,1.15379,2.05497,0.88397,1.25474,0.000735792,0.000735792,0.000735792
345,1601.16,1.0944,1.95887,0.75341,1.09914,0.80337,0.63352,0.72183,0.48778,0.83922,0.57831,0.68577,0.48896,1.15662,2.00497,0.88097,1.2532,0.000733771,0.000733771,0.000733771
346,1605.58,1.07324,1.88313,0.74127,1.09913,0.79627,0.64401,0.71222,0.47559,0.78221,0.62216,0.69015,0.48327,1.17151,1.92238,0.88294,1.28166,0.00073175,0.00073175,0.00073175
347,1610.22,1.08107,1.9174,0.744,1.08614,0.82965,0.61932,0.70117,0.47245,0.82462,0.58773,0.69278,0.48991,1.17729,1.99001,0.90302,1.27217,0.000729729,0.000729729,0.000729729
348,1614.93,1.06337,1.84932,0.7416,1.08506,0.82129,0.61362,0.70263,0.47719,0.86606,0.56946,0.68255,0.48055,1.17156,1.99477,0.89715,1.26602,0.000727708,0.000727708,0.000727708
349,1619.75,1.08667,1.96918,0.7355,1.07616,0.85987,0.63068,0.73655,0.49238,0.85425,0.59945,0.70666,0.50002,1.17023,1.94482,0.8468,1.26546,0.000725687,0.000725687,0.000725687
350,1624.55,1.11835,2.02423,0.76139,1.09777,0.81696,0.65341,0.73659,0.48946,0.7952,0.62873,0.71125,0.49629,1.16758,1.95511,0.88229,1.28193,0.000723666,0.000723666,0.000723666
351,1628.91,1.04529,1.8412,0.74367,1.10059,0.8593,0.62216,0.73096,0.48622,0.85001,0.61364,0.7014,0.49652,1.17649,2.00305,0.84785,1.27755,0.000721645,0.000721645,0.000721645
352,1633.97,1.08694,2.00499,0.73976,1.08513,0.78862,0.64773,0.73873,0.49288,0.88846,0.56573,0.70741,0.49655,1.1737,1.99631,0.84353,1.30192,0.000719624,0.000719624,0.000719624
353,1638.75,1.06764,1.90791,0.74692,1.08939,0.87917,0.60227,0.71638,0.47783,0.86556,0.58807,0.6879,0.48225,1.1625,2.04494,0.86424,1.27555,0.000717603,0.000717603,0.000717603
354,1643.56,1.10479,2.04044,0.75257,1.10239,0.89623,0.58523,0.73504,0.50115,0.89243,0.56568,0.69384,0.49784,1.11393,1.95104,0.8452,1.24447,0.000715582,0.000715582,0.000715582
355,1648.11,1.05447,1.85312,0.72993,1.08154,0.79919,0.62186,0.72497,0.49764,0.78824,0.61334,0.69327,0.49109,1.13538,2.00398,0.85577,1.2507,0.000713561,0.000713561,0.000713561
356,1653.04,1.07692,1.91117,0.73388,1.07978,0.74699,0.63744,0.70637,0.48129,0.77399,0.59943,0.6814,0.47997,1.15736,1.97967,0.89563,1.26654,0.00071154,0.00071154,0.00071154
357,1657.88,1.0779,1.93961,0.72558,1.08321,0.8148,0.63636,0.7194,0.48722,0.79351,0.61136,0.67653,0.48151,1.15639,1.96687,0.8516,1.25782,0.000709519,0.000709519,0.000709519
358,1662.7,1.00705,1.7995,0.69355,1.06502,0.8494,0.625,0.72614,0.49458,0.83821,0.60227,0.69665,0.49492,1.15643,1.96406,0.83676,1.26064,0.000707498,0.000707498,0.000707498
359,1667.37,1.05674,1.93284,0.73853,1.0727,0.87722,0.60227,0.72313,0.49676,0.86158,0.59091,0.69798,0.49935,1.14292,1.90744,0.84753,1.24536,0.000705477,0.000705477,0.000705477
360,1672.14,1.06549,1.8984,0.7212,1.07981,0.86192,0.60511,0.72404,0.48978,0.86726,0.57386,0.6966,0.48736,1.16049,1.94522,0.8764,1.27028,0.000703456,0.000703456,0.000703456
361,1676.67,1.0438,1.87922,0.7226,1.07276,0.79638,0.65057,0.72033,0.48032,0.77595,0.61932,0.69502,0.49057,1.16124,1.90884,0.86069,1.26289,0.000701435,0.000701435,0.000701435
362,1681.17,1.07319,1.9557,0.73739,1.08673,0.84949,0.60928,0.71978,0.49461,0.84636,0.59659,0.702,0.50074,1.15142,1.89444,0.85771,1.27128,0.000699414,0.000699414,0.000699414
363,1685.75,1.04033,1.85556,0.72606,1.08019,0.8009,0.64205,0.72805,0.49538,0.78483,0.63068,0.70337,0.5026,1.14034,1.91783,0.84262,1.2538,0.000697393,0.000697393,0.000697393
364,1690.39,1.06171,1.88014,0.73106,1.08853,0.82333,0.62226,0.72853,0.49728,0.86265,0.57955,0.68854,0.4908,1.11437,1.90799,0.86101,1.24383,0.000695372,0.000695372,0.000695372
365,1694.82,1.0377,1.85706,0.71517,1.08186,0.83988,0.60795,0.71204,0.48578,0.89143,0.55982,0.67183,0.48572,1.15301,1.91352,0.89964,1.25431,0.000693351,0.000693351,0.000693351
366,1699.2,1.01344,1.7624,0.70888,1.07715,0.84401,0.60795,0.70092,0.47131,0.84703,0.58204,0.67362,0.47506,1.1835,1.96027,0.89946,1.27229,0.00069133,0.00069133,0.00069133
367,1704.01,1.05413,1.92063,0.7238,1.07777,0.87167,0.59818,0.7018,0.47603,0.88228,0.5767,0.66778,0.47196,1.17245,2.05482,0.91702,1.27543,0.000689309,0.000689309,0.000689309
368,1708.65,1.06403,1.92566,0.72389,1.0688,0.84779,0.625,0.73344,0.49933,0.84987,0.59091,0.69845,0.48892,1.1348,1.99892,0.8653,1.26363,0.000687288,0.000687288,0.000687288
369,1713.06,1.02661,1.81166,0.71118,1.06837,0.84538,0.63683,0.72611,0.49236,0.88222,0.59581,0.69882,0.48735,1.14124,2.01109,0.83662,1.24918,0.000685267,0.000685267,0.000685267
370,1717.6,0.99546,1.75901,0.69975,1.06936,0.88254,0.619,0.73071,0.49378,0.87973,0.60227,0.69823,0.49553,1.16533,2.11622,0.83481,1.26894,0.000683246,0.000683246,0.000683246
371,1722.06,1.0471,1.8903,0.72814,1.07796,0.84936,0.63352,0.71304,0.48096,0.82971,0.61932,0.69731,0.49265,1.17591,2.08486,0.85311,1.2801,0.000681225,0.000681225,0.000681225
372,1726.97,1.11613,2.00673,0.7427,1.08206,0.91551,0.59659,0.72115,0.49889,0.87571,0.60049,0.7102,0.49738,1.12241,1.98729,0.84149,1.24689,0.000679204,0.000679204,0.000679204
373,1731.72,1.03926,1.86287,0.7074,1.06072,0.87066,0.62784,0.7327,0.49921,0.86015,0.61932,0.71377,0.49593,1.14227,1.95803,0.84413,1.25641,0.000677183,0.000677183,0.000677183
374,1736.23,1.01592,1.81356,0.70892,1.05079,0.91252,0.60795,0.72684,0.49933,0.90564,0.59659,0.69866,0.49033,1.12681,1.98237,0.82309,1.23799,0.000675162,0.000675162,0.000675162
375,1740.84,1.06055,1.89156,0.72402,1.07694,0.80194,0.64416,0.71647,0.48215,0.83407,0.59091,0.69669,0.48462,1.16524,2.00248,0.84519,1.27698,0.000673141,0.000673141,0.000673141
376,1745.7,1.06274,1.87525,0.71662,1.06166,0.87263,0.60337,0.72388,0.49055,0.87328,0.59091,0.69633,0.48519,1.14074,2.04947,0.83308,1.2569,0.00067112,0.00067112,0.00067112
377,1750.26,1.05866,1.89383,0.72816,1.08243,0.86615,0.59943,0.72011,0.48644,0.88607,0.58807,0.69119,0.48934,1.18346,1.99964,0.83367,1.27707,0.000669099,0.000669099,0.000669099
378,1754.93,1.02931,1.8347,0.70004,1.05931,0.88256,0.59943,0.73589,0.50635,0.89422,0.5764,0.69965,0.50334,1.11567,1.96603,0.81097,1.25066,0.000667078,0.000667078,0.000667078
379,1759.69,1.01071,1.81144,0.69301,1.04823,0.89062,0.60227,0.72693,0.49511,0.89545,0.58398,0.69694,0.49096,1.13912,1.98569,0.82135,1.26003,0.000665057,0.000665057,0.000665057
380,1764.32,1.02001,1.83382,0.71006,1.0744,0.83124,0.64489,0.71921,0.50004,0.85751,0.59837,0.69501,0.50247,1.12616,1.99524,0.84056,1.25664,0.000663036,0.000663036,0.000663036
381,1769.13,1.06679,1.87401,0.72393,1.0799,0.86709,0.61932,0.72631,0.5013,0.86881,0.60227,0.69685,0.49722,1.14766,2.01366,0.85999,1.2633,0.000661015,0.000661015,0.000661015
382,1773.6,0.99026,1.75955,0.69448,1.05907,0.84808,0.60264,0.70722,0.4917,0.86078,0.57967,0.67873,0.49011,1.15031,2.00863,0.88128,1.2613,0.000658994,0.000658994,0.000658994
383,1778.19,1.00594,1.74484,0.6864,1.06263,0.8276,0.62216,0.7205,0.49565,0.82655,0.59568,0.68096,0.48679,1.15199,2.01127,0.84489,1.25966,0.000656973,0.000656973,0.000656973
384,1782.58,1.02763,1.80604,0.70707,1.06871,0.82091,0.63068,0.73162,0.49966,0.79578,0.6108,0.71001,0.50275,1.1312,1.98613,0.81514,1.2559,0.000654952,0.000654952,0.000654952
385,1787.26,1.05269,1.83612,0.71871,1.08834,0.84315,0.63636,0.74149,0.50381,0.84775,0.59943,0.71377,0.49685,1.13418,1.94389,0.828,1.25058,0.000652931,0.000652931,0.000652931
386,1791.69,1.03214,1.79475,0.72194,1.06649,0.83038,0.6392,0.73305,0.50139,0.82033,0.6108,0.70082,0.50374,1.13743,2.02528,0.84032,1.24256,0.000650909,0.000650909,0.000650909
387,1796.14,1.02995,1.82488,0.71557,1.07305,0.86341,0.61932,0.72823,0.49987,0.84624,0.59943,0.69851,0.50436,1.12693,2.02995,0.8245,1.23072,0.000648888,0.000648888,0.000648888
388,1800.76,1.01276,1.80064,0.69653,1.06528,0.79589,0.65625,0.72708,0.51058,0.86927,0.58523,0.70513,0.50091,1.11208,1.98272,0.84226,1.23436,0.000646867,0.000646867,0.000646867
389,1805.42,1.014,1.80311,0.69256,1.06149,0.85188,0.62088,0.73505,0.50133,0.82134,0.60076,0.70168,0.50129,1.14196,1.93262,0.84797,1.24961,0.000644846,0.000644846,0.000644846
390,1810.04,1.02906,1.82972,0.70128,1.06704,0.81236,0.63352,0.73104,0.50979,0.78864,0.6108,0.69863,0.49954,1.12068,1.93705,0.84148,1.23572,0.000642825,0.000642825,0.000642825
391,1814.6,1.01705,1.79817,0.68326,1.04969,0.79554,0.67426,0.74432,0.51255,0.75783,0.64773,0.70717,0.50638,1.12806,1.992,0.83208,1.24572,0.000640804,0.000640804,0.000640804
392,1819.41,1.02108,1.77902,0.68809,1.054,0.84625,0.64205,0.73861,0.50721,0.81552,0.61932,0.70417,0.50916,1.12454,1.94931,0.81121,1.25399,0.000638783,0.000638783,0.000638783
393,1823.91,0.97879,1.74832,0.67958,1.06095,0.79842,0.67614,0.74231,0.51412,0.88768,0.58807,0.70722,0.50888,1.10532,1.90675,0.81188,1.2376,0.000636762,0.000636762,0.000636762
394,1828.39,1.00894,1.80129,0.69245,1.05205,0.86354,0.61648,0.73917,0.51044,0.88566,0.59416,0.70202,0.50216,1.12812,1.94235,0.81737,1.26663,0.000634741,0.000634741,0.000634741
395,1833.09,1.03818,1.86717,0.71418,1.06938,0.84515,0.63636,0.72091,0.4943,0.83685,0.60795,0.692,0.4966,1.14587,1.97451,0.84792,1.26131,0.00063272,0.00063272,0.00063272
